,tv,radio,social_media,influencer,sales
3477,73000.0,38765.85,3606.4,Mega,258913.71
3478,26000.0,15962.43,3251.31,Mega,94263.38
3479,44000.0,132.42,91.14,Mega,155796.84
3480,73000.0,25147.83,3786.92,Nano,256954.76
3481,75000.0,25704.65,5893.58,Nano,263530.14
3482,59000.0,13042.66,1123.62,Mega,213482.83
3483,22000.0,9963.83,5045.82,Nano,72569.54
3484,93000.0,26978.04,6000.29,Nano,327352.63
3485,39000.0,8192.23,1786.0,Nano,139776.17
3486,22000.0,5538.21,3675.91,Micro,80259.05
3487,19000.0,7726.15,2074.51,Macro,66317.52
3488,63000.0,19333.41,6703.98,Nano,225461.04
3489,66000.0,19532.31,3884.09,Nano,235918.76
3490,92000.0,31626.15,2225.64,Mega,327818.25
3491,84000.0,28277.81,3840.34,Nano,299021.99
3492,47000.0,13838.43,2524.16,Mega,166783.83
3493,46000.0,14710.86,961.34,Mega,166264.94
3494,45000.0,18633.77,1639.69,Nano,168675.3
3495,59000.0,23062.16,2518.6,Micro,207200.18
3496,15000.0,3013.59,4312.85,Micro,51378.77
3497,11000.0,38.15,266.77,Macro,34059.56
3498,88000.0,35927.95,8670.85,Micro,311908.15
3499,21000.0,6326.9,1731.5,Macro,78823.5
3500,65000.0,25285.1,12054.75,Mega,228454.38
3501,91000.0,27853.49,7912.25,Macro,327304.96
3502,74000.0,26326.87,204.88,Macro,267457.86
3503,90000.0,28588.55,4505.42,Nano,319480.13
3504,58000.0,20906.86,4012.2,Mega,210174.33
3505,62000.0,27343.92,1912.19,Mega,221540.72
3506,69000.0,26114.36,2022.41,Nano,244267.06
3507,14000.0,4432.8,637.22,Mega,48503.18
3508,51000.0,11944.81,1367.74,Macro,180270.1
3509,17000.0,6644.54,889.9,Nano,57854.81
3510,89000.0,22221.07,4799.17,Micro,321555.16
3511,12000.0,3188.13,1048.34,Micro,40588.61
3512,77000.0,28845.46,2077.2,Nano,277754.5
3513,35000.0,14308.89,1266.8,Mega,123467.25
3514,45000.0,16515.7,6973.44,Micro,160170.01
3515,69000.0,21530.32,808.43,Macro,244359.39
3516,36000.0,12460.66,1916.98,Nano,130308.93
3517,90000.0,30763.63,3521.7,Nano,320164.78
3518,68000.0,18545.02,3901.62,Mega,246526.29
3519,97000.0,32664.93,3404.34,Micro,342131.86
3520,88000.0,20363.62,5245.15,Macro,313598.01
3521,37000.0,18115.29,3862.6,Nano,129220.7
3522,26000.0,12888.58,4686.96,Micro,91424.01
3523,100000.0,34999.57,3442.71,Micro,354623.46
3524,85000.0,24155.51,4220.9,Mega,303297.69
3525,55000.0,24072.12,5369.23,Macro,194559.07
3526,52000.0,20300.7,4283.67,Macro,184971.78
3527,34000.0,11611.61,3240.61,Micro,114696.11
3528,70000.0,23317.74,5445.91,Micro,249273.6
3529,34000.0,12360.83,5470.92,Mega,121709.96
3530,74000.0,28296.3,5035.41,Nano,260095.34
3531,20000.0,6660.92,657.15,Nano,74787.81
3532,76000.0,21010.02,4471.26,Micro,275736.14
3533,50000.0,11758.94,697.24,Micro,173187.79
3534,33000.0,10176.85,1872.57,Macro,117552.85
3535,14000.0,1171.32,2403.0,Macro,47391.72
3536,34000.0,8964.29,2893.73,Macro,123349.22
3537,47000.0,11997.98,2844.79,Nano,172270.19
3538,79000.0,28990.04,5706.56,Mega,287583.2
3539,17000.0,7089.04,267.24,Micro,56967.45
3540,52000.0,15040.81,2272.8,Mega,182727.11
3541,38000.0,14032.1,298.86,Macro,141217.67
3542,86000.0,27939.6,6377.5,Macro,307718.94
3543,33000.0,3887.49,2279.99,Mega,116015.3
3544,33000.0,8231.08,1830.72,Micro,118463.67
3545,23000.0,12155.13,2918.8,Macro,85092.94
3546,66000.0,16432.2,3237.04,Macro,236891.03
3547,69000.0,21320.44,4852.93,Nano,249206.1
3548,96000.0,31450.66,5395.93,Mega,343910.85
3549,20000.0,8556.14,2255.18,Mega,79281.71
3550,43000.0,17610.65,1794.59,Nano,149406.87
3551,59000.0,21492.69,1530.35,Macro,205684.8
3552,40000.0,23740.14,2669.95,Macro,137168.82
3553,16000.0,2452.54,865.97,Macro,61060.92
3554,100000.0,36072.34,7343.77,Micro,353618.63
3555,87000.0,26996.28,1866.03,Micro,312148.7
3556,37000.0,14075.41,277.74,Nano,131666.25
3557,26000.0,2411.41,1128.85,Mega,93180.48
3558,21000.0,1086.56,1233.64,Nano,75258.44
3559,86000.0,18907.31,4165.04,Micro,305204.37
3560,95000.0,25733.76,2270.53,Nano,336657.14
3561,88000.0,32847.09,6447.43,Macro,310743.5
3562,79000.0,23391.26,5083.69,Nano,281860.95
3563,93000.0,34112.17,2786.39,Nano,329167.36
3564,49000.0,10554.74,342.5,Macro,178562.48
3565,39000.0,10429.07,4376.0,Macro,138431.59
3566,53000.0,25162.88,5689.89,Micro,186529.22
3567,49000.0,14163.95,1040.51,Micro,173800.02
3568,78000.0,21173.55,1521.43,Nano,279841.78
3569,95000.0,28464.52,3601.17,Mega,344920.79
3570,55000.0,20873.1,2839.87,Mega,193900.07
3571,90000.0,24746.9,7061.84,Mega,323855.4
3572,20000.0,7833.71,4783.67,Mega,71074.66
3573,57000.0,16224.36,2816.39,Nano,209536.5
3574,37000.0,7139.06,2660.93,Nano,129887.27
3575,49000.0,18914.32,747.3,Macro,172252.88
3576,31000.0,12531.01,2685.31,Nano,114048.76
3577,16000.0,1575.24,2036.79,Micro,59084.81
3578,24000.0,11019.89,759.86,Macro,86737.32
3579,62000.0,17836.36,3980.69,Micro,222544.03
3580,99000.0,35238.72,2678.61,Mega,353097.3
3581,99000.0,29659.63,7730.38,Micro,353548.65
3582,75000.0,21565.11,6507.94,Micro,267852.75
3583,68000.0,11149.28,3602.21,Mega,240962.41
3584,98000.0,34893.58,6591.23,Nano,352318.68
3585,26000.0,10722.82,2627.92,Macro,90790.29
3586,15000.0,1619.46,263.74,Nano,56222.71
3587,75000.0,24766.78,8778.42,Micro,264828.23
3588,61000.0,9879.17,1436.03,Nano,213071.63
3589,16000.0,3815.21,332.79,Macro,53219.21
3590,53000.0,19361.61,1654.83,Nano,189655.06
3591,13000.0,1430.68,1661.34,Micro,46633.33
3592,62000.0,21566.59,1046.84,Nano,219900.14
3593,21000.0,6753.06,1970.54,Macro,75124.16
3594,61000.0,26017.96,4539.55,Micro,216549.93
3595,13000.0,1523.94,3518.97,Nano,51336.91
3596,67000.0,23743.6,2231.24,Micro,237017.14
3597,90000.0,30459.88,6350.36,Mega,315179.2
3598,50000.0,21863.44,5987.26,Nano,176923.37
3599,12000.0,7525.87,4351.14,Nano,45368.48
3600,75000.0,20299.46,8637.94,Nano,268565.73
3601,60000.0,31917.95,1642.86,Macro,215758.17
3602,74000.0,22324.64,4001.17,Macro,266362.76
3603,10000.0,2687.16,2552.87,Mega,37084.05
3604,54000.0,13686.15,865.0,Nano,199033.58
3605,40000.0,9952.7,498.16,Nano,146889.94
3606,51000.0,27456.1,1952.14,Micro,181341.89
3607,80000.0,19329.79,2659.79,Macro,286724.15
3608,14000.0,2648.97,2182.94,Nano,55574.28
3609,29000.0,8943.42,2715.74,Nano,105320.52
3610,61000.0,9574.19,1846.56,Nano,215911.72
3611,83000.0,31885.69,3038.15,Micro,296244.94
3612,15000.0,7631.56,1459.35,Nano,55446.68
3613,39000.0,21554.3,3285.52,Micro,145708.6
3614,58000.0,20762.68,4156.66,Mega,208813.17
3615,64000.0,20533.17,4245.64,Micro,226780.65
3616,59000.0,21187.24,1117.23,Nano,206621.21
3617,89000.0,30514.87,9431.99,Macro,314251.91
3618,64000.0,26375.82,3715.56,Mega,225782.1
3619,14000.0,2359.35,1141.38,Micro,50497.9
3620,54000.0,13096.47,1750.72,Mega,195815.05
3621,40000.0,6151.43,5955.43,Mega,143178.54
3622,23000.0,9665.97,3653.52,Nano,77787.37
3623,67000.0,22281.32,5024.26,Mega,237488.7
3624,37000.0,4539.36,807.81,Mega,128110.5
3625,33000.0,20811.06,4438.58,Mega,118500.21
3626,97000.0,29947.11,4767.62,Mega,345946.71
3627,67000.0,16705.37,2657.61,Macro,238334.66
3628,27000.0,2742.98,290.66,Mega,96015.13
3629,46000.0,13782.66,176.73,Macro,164256.03
3630,17000.0,6933.96,1745.7,Macro,60641.36
3631,70000.0,25142.38,3418.22,Nano,248981.99
3632,97000.0,30539.84,8846.15,Mega,348452.96
3633,100000.0,30107.06,8054.54,Mega,357788.2
3634,18000.0,1481.61,2321.32,Nano,59548.23
3635,63000.0,15798.2,4337.96,Macro,225745.4
3636,47000.0,15588.49,4779.98,Mega,166450.73
3637,77000.0,25051.75,4273.36,Nano,270167.49
3638,60000.0,17599.14,1792.46,Macro,217008.21
3639,12000.0,5309.37,886.19,Micro,40690.36
3640,58000.0,21366.63,4869.84,Macro,209916.07
3641,66000.0,18198.38,6138.03,Mega,236411.75
3642,98000.0,37299.69,5509.88,Mega,346949.04
3643,23000.0,14805.53,1818.71,Micro,80272.52
3644,29000.0,4442.71,3533.26,Mega,104421.18
3645,57000.0,2451.16,1932.47,Mega,201431.24
3646,10000.0,1667.02,5648.12,Micro,34787.09
3647,97000.0,34786.44,5168.13,Micro,344029.59
3648,62000.0,13250.96,2680.23,Nano,218173.14
3649,78000.0,31219.47,7587.73,Nano,270653.59
3650,32000.0,21477.27,3457.47,Macro,113675.14
3651,56000.0,21411.17,3944.67,Micro,199004.1
3652,44000.0,12613.35,2000.28,Micro,158673.09
3653,25000.0,15660.68,4894.26,Mega,93293.22
3654,46000.0,7179.37,3421.23,Macro,166495.74
3655,49000.0,17579.87,1218.99,Macro,173612.08
3656,84000.0,28255.84,5699.99,Mega,298882.34
3657,12000.0,6299.11,912.15,Micro,40153.6
3658,99000.0,34920.93,6825.08,Nano,355926.12
3659,47000.0,12914.93,1829.35,Nano,172878.05
3660,31000.0,10822.49,857.72,Macro,107316.52
3661,64000.0,22335.42,434.65,Mega,225805.0
3662,88000.0,25597.28,4903.21,Micro,314311.33
3663,94000.0,21231.89,4101.77,Mega,334246.13
3664,13000.0,11973.38,124.17,Mega,49498.01
3665,94000.0,33993.74,5491.58,Nano,334791.42
3666,61000.0,26823.43,5586.46,Macro,214346.54
3667,75000.0,26576.05,6141.8,Macro,265217.24
3668,83000.0,24140.79,5204.84,Micro,292313.55
3669,10000.0,5298.17,903.99,Mega,37069.27
3670,84000.0,27299.56,5084.32,Micro,305181.97
3671,27000.0,8356.88,3829.89,Micro,97930.25
3672,66000.0,34394.43,3764.87,Mega,240890.6
3673,60000.0,11201.91,3278.17,Micro,210069.57
3674,44000.0,11822.5,1840.56,Macro,155630.23
3675,11000.0,2478.5,1480.32,Micro,38865.97
3676,38000.0,9953.27,713.26,Nano,134396.09
3677,35000.0,14579.77,3274.51,Nano,124176.35
3678,49000.0,16591.6,394.76,Micro,177308.79
3679,63000.0,18662.87,2145.02,Nano,225850.9
3680,26000.0,17177.53,2970.98,Nano,94504.04
3681,39000.0,5044.62,2012.81,Macro,138856.21
3682,31000.0,18129.41,3425.16,Macro,113548.1
3683,32000.0,11859.27,1787.56,Mega,110377.28
3684,14000.0,11244.39,2602.43,Mega,53871.49
3685,77000.0,25467.34,1829.69,Mega,273798.88
3686,69000.0,21046.61,5599.1,Nano,245643.14
3687,88000.0,29437.58,5523.01,Micro,317159.43
3688,93000.0,24641.2,4856.11,Mega,326035.88
3689,10000.0,573.24,1072.54,Micro,33719.61
3690,85000.0,29573.19,5647.53,Nano,298313.71
3691,91000.0,29481.79,2502.11,Nano,324871.36
3692,92000.0,26892.69,3890.89,Nano,327869.54
3693,25000.0,13969.21,5209.41,Mega,90625.18
3694,33000.0,7841.8,2114.6,Nano,113396.52
3695,77000.0,28468.83,3439.72,Macro,274906.77
3696,69000.0,26949.94,2112.65,Nano,245332.89
3697,25000.0,1247.19,1757.64,Mega,90042.69
3698,67000.0,28208.12,4030.45,Micro,239600.46
3699,47000.0,19600.89,8160.76,Mega,166975.85
3700,81000.0,32481.8,5065.84,Macro,287915.42
3701,98000.0,33804.17,6854.7,Macro,349641.08
3702,78000.0,24735.8,4856.54,Nano,279522.77
3703,35000.0,15072.34,928.1,Macro,123565.29
3704,26000.0,8871.76,1900.11,Nano,91710.45
3705,58000.0,27232.06,4969.44,Micro,211728.38
3706,46000.0,23820.48,1627.42,Micro,159450.85
3707,60000.0,17220.85,5411.44,Mega,216668.24
3708,51000.0,16174.85,1898.54,Micro,185048.76
3709,27000.0,12246.0,2026.17,Mega,99963.03
3710,55000.0,14656.63,3817.98,Micro,191521.27
3711,88000.0,31060.4,5598.76,Micro,313124.95
3712,33000.0,5338.71,2316.94,Macro,120252.12
3713,43000.0,14623.16,3608.02,Nano,154264.71
3714,84000.0,31215.86,1944.92,Micro,296615.21
3715,97000.0,31417.45,4016.9,Nano,343481.66
3716,49000.0,18606.29,5167.47,Nano,175539.14
3717,54000.0,26811.27,7628.13,Mega,193871.2
3718,15000.0,5559.33,1207.83,Mega,48276.55
3719,68000.0,16845.3,4987.39,Macro,243392.81
3720,37000.0,13338.92,2531.48,Micro,132875.57
3721,79000.0,26742.89,4026.51,Nano,285683.88
3722,96000.0,24603.6,4146.17,Nano,342958.2
3723,56000.0,14682.11,3733.37,Micro,204114.02
3724,31000.0,12327.46,1450.39,Mega,106762.54
3725,34000.0,18151.12,3103.47,Micro,120113.02
3726,62000.0,26565.56,2245.3,Mega,216251.88
3727,38000.0,15202.47,2346.26,Micro,128993.58
3728,32000.0,14487.36,931.81,Macro,111188.12
3729,91000.0,35488.87,6478.93,Micro,324627.33
3730,30000.0,11877.72,521.65,Nano,105540.29
3731,53000.0,17710.48,670.14,Nano,185033.03
3732,87000.0,34452.87,5827.06,Mega,308220.47
3733,92000.0,27868.48,2766.44,Micro,323402.1
3734,97000.0,38913.96,9088.16,Nano,349394.37
3735,99000.0,34475.76,4934.27,Macro,347552.41
3736,68000.0,16410.37,3082.84,Macro,243343.08
3737,73000.0,17202.43,5265.15,Mega,263007.96
3738,73000.0,31854.39,5430.96,Mega,260141.05
3739,20000.0,7325.06,1587.89,Nano,70881.48
3740,38000.0,17171.51,4116.56,Macro,139000.49
3741,79000.0,28232.16,4769.82,Macro,280320.97
3742,48000.0,7395.38,2925.95,Nano,172524.88
3743,79000.0,26659.17,5058.85,Mega,286074.52
3744,28000.0,15987.1,831.09,Mega,95672.04
3745,61000.0,21982.0,4021.47,Macro,220838.22
3746,59000.0,19159.91,4831.58,Nano,212408.63
3747,99000.0,33381.72,8147.55,Micro,349635.26
3748,66000.0,22433.87,874.3,Micro,232409.53
3749,12000.0,2689.97,1873.92,Mega,46744.53
3750,14000.0,4702.79,1325.03,Mega,47208.73
3751,37000.0,11564.41,3196.67,Micro,129177.6
3752,95000.0,24083.92,3537.06,Micro,338297.34
3753,74000.0,20717.04,3564.43,Nano,263529.84
3754,85000.0,27470.12,5023.98,Nano,304921.85
3755,17000.0,14694.6,474.45,Mega,60569.7
3756,42000.0,12059.07,1472.85,Micro,146823.45
3757,60000.0,17887.66,4215.98,Macro,219154.46
3758,32000.0,11219.3,656.79,Micro,114729.09
3759,29000.0,22056.61,4372.79,Nano,102160.1
3760,56000.0,22659.14,484.67,Mega,201976.45
3761,11000.0,7322.34,1174.88,Micro,36969.05
3762,57000.0,23270.45,5741.41,Micro,204236.88
3763,95000.0,38051.25,3180.59,Micro,337016.85
3764,70000.0,18397.15,1654.34,Macro,248034.8
3765,46000.0,15432.66,1018.39,Mega,154830.42
3766,84000.0,28062.57,3420.99,Nano,294020.78
3767,72000.0,26448.01,3509.25,Micro,256373.7
3768,14000.0,6167.7,901.9,Nano,45773.79
3769,52000.0,18254.18,2745.6,Nano,182777.55
3770,13000.0,2879.75,221.1,Micro,40565.81
3771,76000.0,31364.38,7209.5,Macro,269952.46
3772,93000.0,23007.91,4426.28,Micro,330742.98
3773,31000.0,7682.98,1443.83,Nano,110027.2
3774,31000.0,20509.7,1575.75,Macro,110642.29
3775,62000.0,16992.03,3781.43,Mega,219169.53
3776,47000.0,18765.09,6298.23,Macro,160502.07
3777,87000.0,37933.49,7081.63,Macro,305291.64
3778,52000.0,12044.81,370.68,Nano,187710.92
3779,94000.0,34830.22,6007.38,Mega,330309.06
3780,14000.0,3492.29,1662.93,Micro,51367.11
3781,45000.0,14184.6,5545.42,Macro,153578.7
3782,20000.0,6533.53,389.88,Mega,68653.96
3783,63000.0,27003.88,4800.65,Nano,221144.78
3784,80000.0,31599.25,5409.55,Mega,280213.64
3785,85000.0,28202.71,7586.98,Macro,300021.92
3786,88000.0,24628.03,9751.65,Micro,314492.42
3787,26000.0,8093.06,2677.55,Macro,91567.5
3788,47000.0,11613.79,1815.05,Nano,164680.3
3789,75000.0,30503.72,3850.43,Macro,269869.53
3790,63000.0,20165.05,3549.29,Micro,225463.38
3791,90000.0,32904.66,5083.27,Nano,321527.59
3792,69000.0,17551.19,3143.71,Micro,246238.85
3793,45000.0,10908.64,3192.07,Mega,158313.15
3794,40000.0,18150.11,3230.14,Macro,145522.26
3795,60000.0,14860.22,4607.36,Nano,212995.75
3796,46000.0,13180.21,3235.49,Micro,160095.15
3797,68000.0,25613.7,6464.48,Nano,241034.35
3798,38000.0,9060.27,887.35,Macro,139228.63
3799,76000.0,27596.1,3303.43,Micro,275427.75
3800,20000.0,7756.88,2572.29,Mega,67574.9
3801,78000.0,30880.49,10188.75,Mega,280191.97
3802,85000.0,22859.41,7506.44,Nano,300249.26
3803,56000.0,22810.45,2525.91,Mega,205484.1
3804,39000.0,18170.31,4848.51,Nano,133424.72
3805,78000.0,28715.8,6852.0,Nano,278850.83
3806,54000.0,16179.56,2089.97,Micro,190252.01
3807,25000.0,19232.07,4730.56,Macro,85644.38
3808,65000.0,23251.07,2460.48,Micro,232107.97
3809,85000.0,33418.37,4973.47,Mega,304302.5
3810,59000.0,23464.16,3671.61,Macro,210486.54
3811,57000.0,12480.4,1319.11,Mega,203948.78
3812,28000.0,4501.08,1913.83,Micro,99735.47
3813,18000.0,1864.84,1069.21,Macro,65064.89
3814,29000.0,6043.14,2687.09,Macro,101719.07
3815,95000.0,28039.57,2832.57,Mega,335604.32
3816,60000.0,22601.45,6898.29,Macro,213717.15
3817,60000.0,22518.67,8211.92,Macro,208827.42
3818,64000.0,21478.2,7187.97,Nano,233403.54
3819,71000.0,28989.32,4510.76,Nano,250151.76
3820,100000.0,30445.15,7897.28,Mega,353745.92
3821,72000.0,24499.53,3518.82,Macro,257443.44
3822,99000.0,30967.92,5586.19,Nano,352821.38
3823,43000.0,15031.39,742.12,Mega,152049.37
3824,89000.0,41553.74,6947.76,Micro,313055.28
3825,68000.0,29222.6,4406.52,Macro,238090.91
3826,40000.0,21786.29,7451.51,Micro,139517.21
3827,51000.0,20673.14,2285.15,Micro,183616.35
3828,17000.0,0.68,672.62,Nano,58098.63
3829,47000.0,2014.78,1070.82,Nano,165576.05
3830,32000.0,84.17,643.28,Mega,113300.86
3831,45000.0,11864.78,1576.68,Nano,159509.53
3832,46000.0,11410.02,2694.96,Mega,158800.47
3833,49000.0,20771.81,3689.63,Nano,170201.4
3834,65000.0,26974.31,5266.27,Nano,231351.39
3835,74000.0,21970.88,8203.74,Macro,263429.93
3836,75000.0,19524.75,2011.57,Micro,272412.77
3837,33000.0,10398.04,1315.13,Macro,117751.64
3838,80000.0,24742.0,1469.92,Mega,284173.0
3839,17000.0,13332.46,3854.68,Mega,61398.75
3840,100000.0,36761.59,6258.34,Micro,356441.29
3841,13000.0,2807.8,601.66,Mega,48158.68
3842,87000.0,29114.93,6434.98,Nano,310048.8
3843,80000.0,24009.27,277.92,Macro,288660.55
3844,25000.0,5308.68,1459.21,Nano,89758.57
3845,65000.0,22505.06,6523.36,Macro,227624.48
3846,15000.0,7650.64,3483.07,Micro,56346.21
3847,90000.0,30822.99,1891.62,Nano,322847.85
3848,87000.0,24738.28,3608.01,Mega,313193.27
3849,87000.0,29327.36,1618.87,Nano,310122.84
3850,35000.0,14824.55,1765.25,Nano,122065.54
3851,58000.0,18248.45,464.63,Macro,207278.72
3852,11000.0,1530.85,2412.23,Micro,36970.5
3853,85000.0,32618.28,7461.41,Mega,301710.48
3854,64000.0,25280.47,1795.47,Macro,223861.89
3855,69000.0,13212.72,2513.44,Mega,245463.5
3856,38000.0,5433.86,4682.3,Macro,134784.3
3857,42000.0,9042.44,400.18,Nano,150463.52
3858,10000.0,3779.92,1188.23,Macro,40695.9
3859,88000.0,25788.93,5871.91,Mega,315093.18
3860,18000.0,4324.68,1383.42,Mega,60913.78
3861,77000.0,28536.92,3714.55,Mega,271690.63
3862,24000.0,10265.88,4105.28,Nano,84196.91
3863,87000.0,21655.61,4343.0,Macro,306901.09
3864,64000.0,25139.08,3249.42,Nano,231657.69
3865,20000.0,3655.62,901.51,Nano,59491.58
3866,68000.0,18708.63,1950.71,Mega,244405.55
3867,20000.0,1957.63,873.31,Macro,68328.43
3868,43000.0,14922.35,2357.32,Macro,152205.45
3869,70000.0,23175.39,4579.83,Macro,245514.18
3870,64000.0,22859.08,7595.22,Micro,226727.49
3871,41000.0,8207.21,54.4,Nano,143492.62
3872,23000.0,12369.88,564.64,Micro,82775.29
3873,52000.0,17296.92,1341.98,Micro,182685.95
3874,23000.0,4523.88,3658.95,Nano,83352.22
3875,61000.0,29988.08,5491.51,Micro,215153.73
3876,51000.0,13874.62,3553.06,Nano,188091.57
3877,18000.0,7929.31,2364.4,Mega,68206.62
3878,77000.0,21265.1,5222.11,Micro,272865.49
3879,39000.0,10886.33,109.93,Nano,133678.66
3880,33000.0,946.8,659.37,Macro,118092.97
3881,10000.0,7085.63,620.93,Nano,36562.73
3882,16000.0,5671.72,712.2,Nano,53790.22
3883,37000.0,7770.45,1797.07,Micro,135721.38
3884,33000.0,7047.83,1939.79,Macro,114677.45
3885,71000.0,24375.38,3050.47,Macro,253859.97
3886,75000.0,20623.12,6519.58,Macro,265816.7
3887,19000.0,12521.81,1924.05,Micro,66913.1
3888,77000.0,19190.59,1966.28,Micro,279224.43
3889,74000.0,20404.65,3936.97,Macro,263219.11
3890,70000.0,15292.56,2437.56,Micro,251757.99
3891,33000.0,3927.27,2376.66,Mega,118508.26
3892,58000.0,11773.13,101.32,Micro,209293.89
3893,13000.0,11952.48,3326.8,Nano,52443.77
3894,80000.0,18781.09,4054.43,Micro,283539.93
3895,34000.0,7767.69,2769.47,Macro,117971.42
3896,19000.0,194.58,1235.67,Mega,64571.92
3897,78000.0,26827.4,2389.92,Micro,277971.9
3898,38000.0,7882.63,921.56,Nano,137586.25
3899,94000.0,26872.87,2585.69,Macro,333048.44
3900,68000.0,30357.78,4303.53,Macro,241275.32
3901,27000.0,14022.1,1088.19,Nano,98929.09
3902,57000.0,16685.1,667.51,Mega,201081.13
3903,76000.0,31207.51,4292.26,Mega,271222.42
3904,97000.0,25473.53,1533.32,Nano,343673.37
3905,53000.0,15310.54,2280.19,Macro,191483.21
3906,15000.0,11356.24,859.39,Mega,51320.44
3907,87000.0,29353.32,6940.42,Macro,303594.16
3908,54000.0,14119.06,4215.64,Nano,190284.46
3909,37000.0,6460.7,1332.04,Nano,132427.0
3910,25000.0,5739.97,235.85,Macro,83430.91
3911,67000.0,22051.71,3381.0,Mega,240361.59
3912,93000.0,32521.6,6428.19,Micro,326653.0
3913,58000.0,16224.88,3386.85,Mega,210524.72
3914,59000.0,15415.42,1707.46,Mega,211176.95
3915,90000.0,26774.26,5958.19,Macro,318545.0
3916,99000.0,28344.82,5939.72,Mega,348274.25
3917,47000.0,14265.14,454.17,Mega,166354.83
3918,100000.0,27318.3,3269.5,Macro,356256.24
3919,20000.0,14135.34,3890.98,Micro,69833.71
3920,53000.0,15738.6,4225.0,Mega,190682.24
3921,38000.0,16089.44,2525.35,Micro,138026.9
3922,19000.0,7529.38,663.73,Nano,68488.62
3923,69000.0,22997.36,5937.95,Macro,241176.25
3924,23000.0,17882.78,724.53,Nano,80758.58
3925,25000.0,1833.77,1466.7,Macro,90300.93
3926,39000.0,5906.97,3588.0,Mega,140024.74
3927,100000.0,31646.29,6521.08,Micro,356517.7
3928,12000.0,2201.48,166.17,Micro,44998.14
3929,46000.0,17946.87,1643.43,Micro,158667.92
3930,15000.0,616.38,1584.73,Micro,48199.2
3931,91000.0,23743.41,6509.06,Mega,318145.61
3932,79000.0,17402.34,4550.48,Macro,282692.9
3933,23000.0,7568.25,1344.17,Micro,79204.67
3934,96000.0,33980.64,6003.67,Macro,347485.06
3935,70000.0,29746.77,4842.88,Nano,245158.01
3936,95000.0,27608.91,5965.67,Micro,342374.75
3937,75000.0,28100.15,6641.15,Macro,265465.91
3938,62000.0,22157.19,1174.74,Macro,223043.3
3939,99000.0,34852.09,4438.1,Micro,351073.66
3940,33000.0,20903.97,5870.76,Nano,114927.04
3941,16000.0,6352.91,5654.73,Nano,64560.53
3942,49000.0,15760.31,2761.04,Macro,179393.27
3943,14000.0,4269.27,1705.28,Nano,49113.22
3944,72000.0,26134.78,2501.09,Mega,258432.26
3945,63000.0,24337.61,3647.26,Mega,223237.39
3946,66000.0,20886.61,4727.85,Micro,237112.12
3947,76000.0,18629.24,3880.48,Macro,271132.62
3948,88000.0,35506.08,5870.15,Macro,311511.45
3949,25000.0,7690.01,572.31,Mega,87900.68
3950,76000.0,16709.31,1792.29,Mega,269737.57
3951,20000.0,4636.44,5109.24,Micro,72467.91
3952,19000.0,4906.58,3263.64,Nano,66570.51
3953,15000.0,3773.29,135.07,Nano,55674.21
3954,14000.0,5478.51,2250.34,Macro,49661.01
3955,24000.0,11797.97,5560.01,Macro,82133.47
3956,75000.0,31226.16,4872.16,Mega,262648.76
3957,27000.0,3349.02,783.86,Mega,93195.71
3958,14000.0,2470.89,1029.12,Nano,49765.79
3959,72000.0,18157.61,3376.91,Macro,254456.66
3960,72000.0,8623.79,2562.24,Micro,256173.99
3961,82000.0,33966.48,9127.44,Mega,294969.32
3962,66000.0,18744.51,3009.17,Micro,234777.17
3963,83000.0,26019.49,4824.38,Nano,295053.62
3964,61000.0,11737.6,1040.6,Macro,218972.62
3965,64000.0,13461.72,1849.16,Mega,229497.8
3966,18000.0,6498.47,1634.97,Nano,59639.95
3967,61000.0,26148.82,1866.91,Nano,219078.35
3968,34000.0,12350.39,6240.13,Mega,118334.76
3969,68000.0,29301.5,673.08,Nano,238675.71
3970,30000.0,9253.7,1377.51,Micro,106920.85
3971,48000.0,14298.58,1588.77,Mega,167856.77
3972,22000.0,2685.57,2783.75,Macro,84115.66
3973,25000.0,11132.95,2882.93,Nano,89414.18
3974,88000.0,31640.99,4554.77,Nano,310480.37
3975,78000.0,19518.95,1820.81,Micro,282931.97
3976,10000.0,3986.32,30.04,Macro,38675.62
3977,20000.0,8995.12,684.04,Macro,65540.22
3978,38000.0,9608.4,266.97,Micro,137567.22
3979,51000.0,23059.43,4309.63,Micro,177495.87
3980,89000.0,21766.13,2193.17,Micro,317471.04
3981,40000.0,9790.17,5124.85,Micro,141263.33
3982,38000.0,22377.05,5517.5,Nano,134188.71
3983,44000.0,16232.22,813.39,Nano,161454.68
3984,99000.0,32672.1,1801.49,Micro,349376.33
3985,36000.0,10604.2,3560.62,Micro,135356.35
3986,14000.0,1304.56,2523.88,Mega,49646.02
3987,41000.0,9632.77,3042.22,Macro,146946.55
3988,43000.0,4246.83,1182.7,Micro,151641.58
3989,34000.0,8353.31,260.97,Micro,114382.53
3990,75000.0,28556.6,4744.49,Micro,264785.7
3991,39000.0,11377.46,1560.85,Micro,143599.76
3992,56000.0,24395.03,7606.38,Micro,210568.94
3993,30000.0,5927.11,3881.46,Mega,104583.28
3994,80000.0,27705.91,7419.61,Nano,286532.87
3995,15000.0,7094.61,3515.82,Mega,54927.93
3996,25000.0,11095.35,337.28,Micro,90709.25
3997,49000.0,10055.74,3472.82,Micro,179131.56
